RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME,TYPE,Vehicle
22,TianJin,39.125596,117.190182,429,64158.455751855785,120.856394,40.755572,HuLuDao,Normal,
22,TianJin,39.125596,117.190182,431,818129.9805217503,125.3245,43.886841,ChangChun,Normal,
22,TianJin,39.125596,117.190182,432,90735.1330972419,126.55302,43.843577,JiLin,Normal,
22,TianJin,39.125596,117.190182,433,59228.443262050176,129.5091,42.89119,YanBian,Normal,
22,TianJin,39.125596,117.190182,434,43632.82831801829,124.370785,43.170344,SiPing,Normal,
22,TianJin,39.125596,117.190182,435,38133.181784871296,125.936501,41.721177,TongHua,Normal,
22,TianJin,39.125596,117.190182,436,21596.14883555316,122.841114,45.619026,BaiCheng,Normal,
22,TianJin,39.125596,117.190182,437,14424.350516737022,125.145349,42.902692,LiaoYuan,Normal,
22,TianJin,39.125596,117.190182,438,28669.24257881511,124.823608,45.118243,SongYuan,Normal,
22,TianJin,39.125596,117.190182,439,24178.51399810648,126.427839,41.942505,BaiShan,Normal,
22,TianJin,39.125596,117.190182,451,889783.1470903023,126.642464,45.756967,HaErBin,Normal,
22,TianJin,39.125596,117.190182,452,62534.2611058463,123.95792,47.342081,QiQiHaEr,Normal,
22,TianJin,39.125596,117.190182,454,41580.95723494494,130.361634,46.809606,JiaMuSi,Normal,
22,TianJin,39.125596,117.190182,455,51332.87474812192,126.99293,46.637393,SuiHua,Normal,
22,TianJin,39.125596,117.190182,456,20373.910770854487,127.499023,50.249585,HeiHe,Normal,
22,TianJin,39.125596,117.190182,457,4692.799532100923,124.711526,52.335262,DaXingAnLing,Normal,
22,TianJin,39.125596,117.190182,458,11746.285241736272,128.90743,47.72798,,Normal,
22,TianJin,39.125596,117.190182,459,78562.27031629658,125.11272,46.590734,DaQing,Normal,
22,TianJin,39.125596,117.190182,464,11190.979369766323,131.015584,45.771266,QiTaiHe,Normal,
22,TianJin,39.125596,117.190182,467,21736.77667942028,130.975966,45.300046,JiXi,Normal,
22,TianJin,39.125596,117.190182,468,11868.641889622286,130.277487,47.332085,HeGang,Normal,
22,TianJin,39.125596,117.190182,469,13607.106901452387,131.157304,46.643442,ShuangYaShan,Normal,
22,TianJin,39.125596,117.190182,470,55216.143654556814,119.758168,49.215333,HuLunBeiEr,Normal,
22,TianJin,39.125596,117.190182,471,536279.0810327925,111.670801,40.818311,HuHeHaoTe,Normal,
22,TianJin,39.125596,117.190182,472,262775.1464410795,109.840405,40.658168,BaoTou,Normal,
22,TianJin,39.125596,117.190182,474,19533.399129698162,113.114543,41.034126,WuLanChaBu,Normal,
22,TianJin,39.125596,117.190182,475,43038.549271193835,122.263119,43.617429,TongLiao,Normal,
22,TianJin,39.125596,117.190182,476,77168.22514714011,118.956806,42.275317,ChiFeng,Normal,
22,TianJin,39.125596,117.190182,477,51827.43792849498,109.99029,39.817179,EErDuoSi,Normal,
22,TianJin,39.125596,117.190182,478,27905.73500538124,107.416959,40.757402,BaYanNaoEr,Normal,
22,TianJin,39.125596,117.190182,479,35850.55757418811,116.090996,43.944018,XiLinGuoLeMeng,Normal,
22,TianJin,39.125596,117.190182,482,19874.003008385513,122.070317,46.076268,XingAnMeng,Normal,
22,TianJin,39.125596,117.190182,531,1997361.7127309553,117.000923,36.675807,JiNan,Normal,
22,TianJin,39.125596,117.190182,532,2064364.1795772542,120.355173,36.082982,QingDao,Normal,
22,TianJin,39.125596,117.190182,533,322954.6761834904,118.047648,36.814939,ZiBo,Normal,
22,TianJin,39.125596,117.190182,534,229739.49191772088,116.307428,37.453968,DeZhou,Normal,
22,TianJin,39.125596,117.190182,535,832780.9151884371,121.391382,37.539297,YanTai,Normal,
22,TianJin,39.125596,117.190182,536,859090.5128722235,119.107078,36.70925,WeiFang,Normal,
22,TianJin,39.125596,117.190182,543,160318.03713549793,118.016974,37.383542,BinZhou,Normal,
22,TianJin,39.125596,117.190182,546,114316.30394376905,118.66471,37.434564,DongYing,Normal,
22,TianJin,39.125596,117.190182,631,298701.3291331819,122.116394,37.509691,WeiHai,Normal,
22,TianJin,39.125596,117.190182,901,8950.563555651639,82.985732,46.746301,TaCheng,Normal,
22,TianJin,39.125596,117.190182,902,14219.428647362281,93.51316,42.833248,HaMi,Normal,
22,TianJin,39.125596,117.190182,903,9089.193082854335,79.92533,37.110687,HeTian,Normal,
22,TianJin,39.125596,117.190182,906,8470.547029487201,88.13963,47.848393,ALeTai,Normal,
22,TianJin,39.125596,117.190182,908,2071.4269149709016,76.16661,39.7153,KeZiLeSuKeErKeZi,Normal,
22,TianJin,39.125596,117.190182,909,6697.59797410578,82.074778,44.903258,BoErTaLa/shuanghe,Normal,
22,TianJin,39.125596,117.190182,990,13076.442341446174,84.873946,45.595886,KeLaMaYi,Normal,
22,TianJin,39.125596,117.190182,991,447641.3890193379,87.617733,43.792818,WuLuMuQi,Normal,
22,TianJin,39.125596,117.190182,993,18547.593375911776,86.041075,44.305886,ShiHeZi,Normal,
22,TianJin,39.125596,117.190182,994,32988.16912619264,87.304012,44.014577,ChangJi,Normal,
22,TianJin,39.125596,117.190182,995,5937.964748515493,89.184078,42.947613,TuLuFan,Normal,
22,TianJin,39.125596,117.190182,996,38955.36867296176,86.150969,41.768552,BaYinGuoLeng/TieMenGuan,Normal,
22,TianJin,39.125596,117.190182,997,23102.563555428933,80.265068,41.170712,AKeSu,Normal,
22,TianJin,39.125596,117.190182,998,20032.438209793712,75.989138,39.467664,KaShi,Normal,
22,TianJin,39.125596,117.190182,999,33805.328890282006,81.32416,43.91689,YiLiHaSaKe,Normal,
371,ZhengZhou,34.757975,113.665412,29,1804026.4830144278,108.948024,34.263161,XiAn/XianYang,Normal,
371,ZhengZhou,34.757975,113.665412,310,200218.2850728679,114.490686,36.612273,HanDan,Normal,
371,ZhengZhou,34.757975,113.665412,319,243246.51993230867,114.508851,37.0682,XingTai,Normal,
371,ZhengZhou,34.757975,113.665412,350,33098.35650661641,112.733538,38.41769,XinZhou,Normal,
371,ZhengZhou,34.757975,113.665412,351,392725.78695306164,112.549248,37.857014,TaiYuan,Normal,
371,ZhengZhou,34.757975,113.665412,353,17130.622044209587,113.583285,37.861188,YangQuan,Normal,
371,ZhengZhou,34.757975,113.665412,354,438743.23055465776,112.736465,37.696495,JinZhong,Normal,
371,ZhengZhou,34.757975,113.665412,355,53930.132149846366,113.113556,36.191112,ChangZhi,Normal,
371,ZhengZhou,34.757975,113.665412,356,26986.80337778175,112.851274,35.497553,JinCheng,Normal,
371,ZhengZhou,34.757975,113.665412,357,60571.401263314685,111.517973,36.08415,LinFen,Normal,
371,ZhengZhou,34.757975,113.665412,358,44594.94863131218,111.134335,37.524366,LvLiang,Normal,
371,ZhengZhou,34.757975,113.665412,359,93728.46011187535,111.003957,35.022778,YunCheng,Normal,
371,ZhengZhou,34.757975,113.665412,370,149745.78294440475,115.650497,34.437054,ShangQiu,Normal,
371,ZhengZhou,34.757975,113.665412,371,2504056.3186202236,113.665412,34.757975,ZhengZhou,Normal,
371,ZhengZhou,34.757975,113.665412,372,130138.41479217615,114.352482,36.103442,AnYang,Normal,
371,ZhengZhou,34.757975,113.665412,373,213167.1465972922,113.883991,35.302616,XinXiang,Normal,
371,ZhengZhou,34.757975,113.665412,374,126314.36536562657,113.826063,34.022956,XuChang,Normal,
371,ZhengZhou,34.757975,113.665412,375,93076.5740854732,113.307718,33.735241,PingDingShan,Normal,
371,ZhengZhou,34.757975,113.665412,377,191974.09493011585,112.540918,32.999082,NanYang,Normal,
371,ZhengZhou,34.757975,113.665412,378,106913.20181673644,114.341447,34.797049,KaiFeng,Normal,
371,ZhengZhou,34.757975,113.665412,379,251715.4535315395,112.434468,34.663041,LuoYang,Normal,
371,ZhengZhou,34.757975,113.665412,391,138503.7470481917,113.238266,35.23904,JiaoZuo,Normal,
371,ZhengZhou,34.757975,113.665412,392,42249.828987798624,114.295444,35.748236,HeBi,Normal,
371,ZhengZhou,34.757975,113.665412,393,77522.77004872743,115.041299,35.768234,PuYang,Normal,
371,ZhengZhou,34.757975,113.665412,394,158871.38260751174,114.649653,33.620357,ZhouKou,Normal,
371,ZhengZhou,34.757975,113.665412,395,224981.62693581174,114.026405,33.575855,LeiHe,Normal,
371,ZhengZhou,34.757975,113.665412,396,113239.79812496202,114.024736,32.980169,ZhuMaDian,Normal,
