,RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,QUANTITY,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME
253,29,西安市/咸阳市,34.263161,108.948024,952,2189496.73663326,16350.5042677913,106.376173,39.01333,石嘴山市
254,29,西安市/咸阳市,34.263161,108.948024,917,13129228.338834,98045.1353935354,107.14487,34.369315,宝鸡市
255,29,西安市/咸阳市,34.263161,108.948024,919,1567402.50994361,11704.8913567175,108.979608,34.916582,铜川市
256,29,西安市/咸阳市,34.263161,108.948024,941,863062.907335249,6445.09467114178,102.91102,34.98327,甘南州
257,29,西安市/咸阳市,34.263161,108.948024,903,1507120.8367198,11254.7259196906,79.92533,37.110687,和田地区
258,29,西安市/咸阳市,34.263161,108.948024,912,11416038.9870386,85251.5516720366,109.741193,38.290162,榆林市
259,29,西安市/咸阳市,34.263161,108.948024,913,10721259.1255312,80063.1442628439,109.502882,34.499381,渭南市
260,29,西安市/咸阳市,34.263161,108.948024,911,7558008.74047036,56440.9401025582,109.49081,36.596537,延安市
261,29,西安市/咸阳市,34.263161,108.948024,994,5527268.4911364,41275.9816178212,87.304012,44.014577,昌吉回族自治州
262,29,西安市/咸阳市,34.263161,108.948024,29,248832051.620398,1858203.05365637,108.948024,34.263161,西安市/咸阳市
263,29,西安市/咸阳市,34.263161,108.948024,955,2052737.13460129,15329.2246197003,105.17362,37.517,中卫市
264,29,西安市/咸阳市,34.263161,108.948024,934,3881175.88089016,28983.4562174881,107.638372,35.734218,庆阳市
265,29,西安市/咸阳市,34.263161,108.948024,930,2154892.05397007,16092.0868871652,103.212006,35.599446,临夏州
266,29,西安市/咸阳市,34.263161,108.948024,931,79626458.7988461,594626.487738727,103.823557,36.058039,兰州市
267,29,西安市/咸阳市,34.263161,108.948024,953,2994253.12386476,22360.1833523986,106.199409,37.986165,吴忠市
268,29,西安市/咸阳市,34.263161,108.948024,932,3395367.21948367,25355.5829903871,104.626294,35.579578,定西市
269,29,西安市/咸阳市,34.263161,108.948024,939,2720733.9198008,20317.6240562165,104.92667,33.39189,陇南市
270,29,西安市/咸阳市,34.263161,108.948024,916,6611311.52954239,49371.2895620483,107.028621,33.077668,汉中市
271,29,西安市/咸阳市,34.263161,108.948024,915,4829233.57728722,36063.2664550171,109.029273,32.6903,安康市
272,29,西安市/咸阳市,34.263161,108.948024,901,1499694.26098844,11199.2664818394,82.985732,46.746301,塔城地区
273,29,西安市/咸阳市,34.263161,108.948024,991,75003681.9379156,560104.978056134,87.617733,43.792818,乌鲁木齐市
274,29,西安市/咸阳市,34.263161,108.948024,954,1801339.64548184,13451.8636490326,106.285241,36.004561,固原市
275,29,西安市/咸阳市,34.263161,108.948024,936,3350965.77734505,25024.0063513189,100.455472,38.932897,张掖市
276,29,西安市/咸阳市,34.263161,108.948024,998,3356496.20608117,25065.3059326975,75.989138,39.467664,喀什地区
277,29,西安市/咸阳市,34.263161,108.948024,938,4891032.16810722,36524.7597772221,105.724998,34.578529,天水市
278,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,455,5982811.35036326,44677.8389210679,126.99293,46.637393,绥化市
279,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,24,138637346.81838,1035302.08239304,123.429096,41.796767,沈阳市/铁岭市/抚顺市
280,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,432,10592645.4563174,79102.695995353,126.55302,43.843577,吉林市
281,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,482,2320140.61675535,17326.113540807,122.070317,46.076268,兴安盟
282,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,468,1383282.07331164,10329.935215167,130.277487,47.332085,鹤岗市
283,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,431,95510531.863806,713243.97644889,125.3245,43.886841,长春市
284,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,477,6201506.76019527,46310.9905818934,109.99029,39.817179,鄂尔多斯市
285,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,483,741709.49963963,5538.86385689116,105.706422,38.844814,阿拉善盟
286,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,419,5653532.46447442,42218.8830619705,123.18152,41.269402,辽阳市
287,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,415,9481831.0408306,70807.467444764,124.383044,40.124296,丹东市
288,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,414,4386333.99552676,32755.8253519476,123.770519,41.297909,本溪市
289,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,416,9088556.80830239,67870.6135505433,121.135742,41.119269,锦州市
290,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,412,15228954.8401979,113725.262496413,122.995632,41.110626,鞍山市
291,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,454,4846232.05158211,36190.2059575312,130.361634,46.809606,佳木斯市
292,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,417,13646737.8665108,101909.741172265,122.235151,40.667432,营口市
293,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,470,6435403.67845573,48057.6625436527,119.758168,49.215333,呼伦贝尔市
294,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,435,4451762.63019911,33244.4267517793,125.936501,41.721177,通化市
295,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,476,9233704.94567985,68954.5362620708,118.956806,42.275317,赤峰市
296,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,427,6910593.70179219,51606.238969723,122.06957,41.124484,盘锦市
297,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,452,7288325.24900284,54427.0247564349,123.95792,47.342081,齐齐哈尔市
298,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,429,8882538.50003893,66332.1306781347,120.856394,40.755572,葫芦岛市
299,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,437,1683934.60995638,12575.1180927131,125.145349,42.902692,辽源市
300,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,474,2337304.55515753,17454.2886795964,113.114543,41.034126,乌兰察布市
301,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,457,546942.567378033,4084.40288241871,124.711526,52.335262,大兴安岭地区
302,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,456,2374565.32892923,17732.5409511719,127.499023,50.249585,黑河市
303,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,436,2521188.21043346,18827.4766090698,122.841114,45.619026,白城市
304,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,469,1585898.97828768,11843.0174290421,131.157304,46.643442,双鸭山市
305,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,421,4843320.56843483,36168.4638755136,120.451176,41.576758,朝阳市
306,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,472,31442840.167287,234805.690159299,109.840405,40.658168,包头市
307,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,464,1304300.97132966,9740.12805837855,131.015584,45.771266,七台河市
308,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,471,64169453.0793632,479198.209744444,111.670801,40.818311,呼和浩特市
309,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,458,1369021.48990663,10223.4414598105,128.90743,47.72798,伊春市
310,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,475,5149856.23295803,38457.580185741,122.263119,43.617429,通辽市
311,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,439,2822659.95210553,21078.7770638068,126.427839,41.942505,白山市
312,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,479,4289763.95591533,32034.6692897397,116.090996,43.944018,锡林郭勒盟
313,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,459,9156378.73126992,68377.0873088169,125.11272,46.590734,大庆市
314,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,418,3965021.81028879,29609.5924448374,121.648962,42.011796,阜新市
315,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,473,2400601.10210377,17926.9682884148,106.825563,39.673734,乌海市
316,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,438,3346918.79289015,24993.7846864521,124.823608,45.118243,松原市
317,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,434,5093805.06593631,38039.0068988894,124.370785,43.170344,四平市
318,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,411,124569327.172589,930246.335376227,121.618622,38.91459,大连市
319,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,433,6914476.0027203,51635.2308274554,129.5091,42.89119,延边朝鲜族自治州
320,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,467,2533406.41598696,18918.7184998225,130.975966,45.300046,鸡西市
321,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,478,3339111.69837977,24935.4836486039,107.416959,40.757402,巴彦淖尔市
322,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,451,103703615.624383,774427.466130481,126.642464,45.756967,哈尔滨市
323,24,沈阳市/铁岭市/抚顺市,41.796767,123.429096,453,6597656.78406381,49269.3200224333,129.618602,44.582962,牡丹江市
